Time,Count
11.0,0.3389151764100702
11.1,0.3274061592229484
11.1,0.3274061592229484
11.2,0.3124780622125394
11.2,0.3124780622125394
11.3,0.3003767247639797
11.3,0.3003767247639797
11.4,0.290785940147664
11.4,0.290785940147664
11.5,0.28187125544662306
11.5,0.28187125544662306
11.6,0.2745610551319293
11.6,0.2745610551319293
11.7,0.2696025478092472
11.7,0.2696025478092472
11.8,0.27173561940208185
11.8,0.27173561940208185
11.9,0.27078416243040426
11.9,0.27078416243040426
12.0,0.2695552680948923
12.0,0.2695552680948923
12.1,0.2807539412369886
12.1,0.2807539412369886
12.2,0.27982782619220525
12.2,0.27982782619220525
12.3,0.28445859053497946
12.3,0.28445859053497946
12.4,0.28649767005567656
12.4,0.28649767005567656
12.5,0.28826536401597674
12.5,0.28826536401597674
12.6,0.2888938059791818
12.6,0.2888938059791818
12.7,0.2907085905349794
12.7,0.2907085905349794
12.8,0.26845705488985716
12.8,0.26845705488985716
12.9,0.26652898813846526
12.9,0.26652898813846526
13.0,0.2625406605543452
13.0,0.2625406605543452
13.1,0.260088167211329
13.1,0.260088167211329
13.2,0.2554732888525781
13.2,0.2554732888525781
13.3,0.2524872912127814
13.3,0.2524872912127814
13.4,0.24998751815541032
13.4,0.24998751815541032
13.5,0.24781794662309367
13.5,0.24781794662309367
13.6,0.24883635167029777
13.6,0.24883635167029777
13.7,0.2512791999515856
13.7,0.2512791999515856
13.8,0.26494190268700074
13.8,0.26494190268700074
13.9,0.2666770682038247
13.9,0.2666770682038247
14.0,0.27173013495521664
14.0,0.27173013495521664
14.1,0.2764516763495522
14.1,0.2764516763495522
14.2,0.28118948196562576
14.2,0.28118948196562576
14.3,0.28732430858145724
14.3,0.28732430858145724
14.4,0.2945233070079884
14.4,0.2945233070079884
14.5,0.3088500060518034
14.5,0.3088500060518034
14.6,0.31668784797869765
14.6,0.31668784797869765
14.7,0.32033708545146455
14.7,0.32033708545146455
14.8,0.3621308399903171
14.8,0.3621308399903171
14.9,0.36071490710481724
14.9,0.36071490710481724
15.0,0.35735048263132413
15.0,0.35735048263132413
15.1,0.3543259047446139
15.1,0.3543259047446139
15.2,0.35167464748244975
15.2,0.35167464748244975
15.3,0.34477975217864926
15.3,0.34477975217864926
15.4,0.3265645803074316
15.4,0.3265645803074316
15.5,0.3146686259380295
15.5,0.3146686259380295
15.6,0.3040634077705156
15.6,0.3040634077705156
15.7,0.3025287082425563
15.7,0.3025287082425563
15.8,0.2956517792302106
15.8,0.2956517792302106
15.9,0.28809534616315663
15.9,0.28809534616315663
16.0,0.2819506853667393
16.0,0.2819506853667393
16.1,0.27709430222706366
16.1,0.27709430222706366
16.2,0.272223924291939
16.2,0.272223924291939
16.3,0.27218099431130477
16.3,0.27218099431130477
16.4,0.2704091397361414
16.4,0.2704091397361414
16.5,0.27111417483660133
16.5,0.27111417483660133
16.6,0.27178270999757925
16.6,0.27178270999757925
16.7,0.2747726791333817
16.7,0.2747726791333817
16.8,0.29255155380053255
16.8,0.29255155380053255
16.9,0.3095584452916969
16.9,0.3095584452916969
17.0,0.30911080095618493
17.0,0.30911080095618493
17.1,0.31229726458484625
17.1,0.31229726458484625
17.2,0.308909767610748
17.2,0.308909767610748
17.3,0.31110959816025174
17.3,0.31110959816025174
17.4,0.31561762436456064
17.4,0.31561762436456064
17.5,0.3207185381868797
17.5,0.3207185381868797
17.6,0.32703889040183975
17.6,0.32703889040183975
17.7,0.3320040168845316
17.7,0.3320040168845316
17.8,0.3467074406923263
17.8,0.3467074406923263
17.9,0.3453168497337207
17.9,0.3453168497337207
18.0,0.3455080488985718
18.0,0.3455080488985718
18.1,0.3470752768700072
18.1,0.3470752768700072
18.2,0.34125835905349794
18.2,0.34125835905349794
18.3,0.3342743887678528
18.3,0.3342743887678528
18.4,0.32297283496732027
18.4,0.32297283496732027
18.5,0.31236894063180826
18.5,0.31236894063180826
18.6,0.30467047930283225
18.6,0.30467047930283225
18.7,0.2944495506535948
18.7,0.2944495506535948
18.8,0.30690680979181795
18.8,0.30690680979181795
18.9,0.2977767187121762
18.9,0.2977767187121762
19.0,0.2911985974945534
19.0,0.2911985974945534
19.1,0.2865455171266037
19.1,0.2865455171266037
19.2,0.2847937091503268
19.2,0.2847937091503268
19.3,0.2931499258654079
19.3,0.2931499258654079
19.4,0.29271249394819654
19.4,0.29271249394819654
19.5,0.2941331548051319
19.5,0.2941331548051319
19.6,0.28321381021544423
19.6,0.28321381021544423
19.7,0.28269373335754056
19.7,0.28269373335754056
19.8,0.2972492662188332
19.8,0.2972492662188332
19.9,0.2995203945775841
19.9,0.2995203945775841
20.0,0.30324187545388526
20.0,0.30324187545388526
20.1,0.3111381551077221
20.1,0.3111381551077221
20.2,0.3157101034858388
20.2,0.3157101034858388
20.3,0.32516585723795693
20.3,0.32516585723795693
20.4,0.33027906378600824
20.4,0.33027906378600824
20.5,0.34789416152263375
20.5,0.34789416152263375
20.6,0.3483535312273057
20.6,0.3483535312273057
20.7,0.3485668572984749
20.7,0.3485668572984749
20.8,0.37532414972161704
20.8,0.37532414972161704
20.9,0.3698663686153474
20.9,0.3698663686153474
21.0,0.3590376119583636
21.0,0.3590376119583636
21.1,0.3511918270394577
21.1,0.3511918270394577
21.2,0.3422035751028807
21.2,0.3422035751028807
21.3,0.33274214778503997
21.3,0.33274214778503997
21.4,0.32647853122730575
21.4,0.32647853122730575
21.5,0.3202362851004599
21.5,0.3202362851004599
21.6,0.3010770318930041
21.6,0.3010770318930041
21.7,0.29094253056160735
21.7,0.29094253056160735
21.8,0.26627689270152505
21.8,0.26627689270152505
21.9,0.26203003963931254
21.9,0.26203003963931254
22.0,0.2585319081336238
22.0,0.2585319081336238
22.1,0.2576116557734205
22.1,0.2576116557734205
22.2,0.2565902248244977
22.2,0.2565902248244977
22.3,0.25647561879690145
22.3,0.25647561879690145
22.4,0.2601999364560639
22.4,0.2601999364560639
22.5,0.2694168330912612
22.5,0.2694168330912612
22.6,0.27589907104817235
22.6,0.27589907104817235
22.7,0.2793015084120068
22.7,0.2793015084120068
22.8,0.30309587569595736
22.8,0.30309587569595736
22.9,0.312693846828855
22.9,0.312693846828855
23.0,0.3180712524207214
23.0,0.3180712524207214
23.1,0.3194869961873638
23.1,0.3194869961873638
23.2,0.32572602729363354
23.2,0.32572602729363354
23.3,0.3306122912127814
23.3,0.3306122912127814
23.4,0.33968621399176957
23.4,0.33968621399176957
23.5,0.3464076873033164
23.5,0.3464076873033164
23.6,0.35376800411522635
23.6,0.35376800411522635
23.7,0.35758990710481725
23.7,0.35758990710481725
23.8,0.3563623366013072
23.8,0.3563623366013072
23.9,0.35369368040426047
23.9,0.35369368040426047
24.0,0.3483979741587993
24.0,0.3483979741587993
24.1,0.34646934005083513
24.1,0.34646934005083513
24.2,0.3357909328854999
24.2,0.3357909328854999
24.3,0.328599688332123
24.3,0.328599688332123
24.4,0.3191240770999758
24.4,0.3191240770999758
24.5,0.3118545373396272
24.5,0.3118545373396272
24.6,0.30075288217138707
24.6,0.30075288217138707
24.7,0.289733304587267
24.7,0.289733304587267
24.8,0.29163262527233114
24.8,0.29163262527233114
24.9,0.2864471753207456
24.9,0.2864471753207456
25.0,0.2791840656015493
25.0,0.2791840656015493
25.1,0.27487253389009925
25.1,0.27487253389009925
25.2,0.2699800290486565
25.2,0.2699800290486565
25.3,0.2740317114500121
25.3,0.2740317114500121
25.4,0.27130386105059306
25.4,0.27130386105059306
25.5,0.2739948332728153
25.5,0.2739948332728153
25.6,0.27332554163640765
25.6,0.27332554163640765
25.7,0.2750438755749213
25.7,0.2750438755749213
25.8,0.2851855634229
25.8,0.2851855634229
25.9,0.2863524267731784
25.9,0.2863524267731784
26.0,0.27436607358992976
26.0,0.27436607358992976
26.1,0.2739464188453159
26.1,0.2739464188453159
26.2,0.277039457758412
26.2,0.277039457758412
26.3,0.2806433067053982
26.3,0.2806433067053982
26.4,0.2848171598886468
26.4,0.2848171598886468
26.5,0.29373770727426773
26.5,0.29373770727426773
26.6,0.29826729302832244
26.6,0.29826729302832244
26.7,0.3034616315662067
26.7,0.3034616315662067
26.8,0.3213021589808763
26.8,0.3213021589808763
26.9,0.3228869750060518
26.9,0.3228869750060518
27.0,0.33106409616315663
27.0,0.33106409616315663
27.1,0.3342238940329218
27.1,0.3342238940329218
27.2,0.33551879084967323
27.2,0.33551879084967323
27.3,0.33665218016218834
27.3,0.33665218016218834
27.4,0.33714672597434037
27.4,0.33714672597434037
27.5,0.33443079006293874
27.5,0.33443079006293874
27.6,0.33067091805858145
27.6,0.33067091805858145
27.7,0.3290783481602518
27.7,0.3290783481602518
27.8,0.3504502919995159
27.8,0.3504502919995159
27.9,0.3413366542604696
27.9,0.3413366542604696
28.0,0.332529389070443
28.0,0.332529389070443
28.1,0.32217948136044544
28.1,0.32217948136044544
28.2,0.31389059095860566
28.2,0.31389059095860566
28.3,0.30304292241587993
28.3,0.30304292241587993
28.4,0.2810258941539579
28.4,0.2810258941539579
28.5,0.26811891037279106
28.5,0.26811891037279106
28.6,0.2641755930767369
28.6,0.2641755930767369
28.7,0.2628426833696441
28.7,0.2628426833696441
28.8,0.27485343288549985
28.8,0.27485343288549985
28.9,0.2906064663519729
28.9,0.2906064663519729
29.0,0.2858191115952554
29.0,0.2858191115952554
29.1,0.28458303074316144
29.1,0.28458303074316144
29.2,0.28519539760348583
29.2,0.28519539760348583
29.3,0.2897807734204793
29.3,0.2897807734204793
29.4,0.2907657044299201
29.4,0.2907657044299201
29.5,0.2957847297869765
29.5,0.2957847297869765
29.6,0.2983134380295328
29.6,0.2983134380295328
29.7,0.30362427378358753
29.7,0.30362427378358753
29.8,0.3240059912854031
29.8,0.3240059912854031
29.9,0.3285711313846526
29.9,0.3285711313846526
30.0,0.331963167211329
30.0,0.331963167211329
30.1,0.34526654411764707
30.1,0.34526654411764707
30.2,0.34742722706366497
30.2,0.34742722706366497
30.3,0.3511700783708545
30.3,0.3511700783708545
30.4,0.3464415395787945
30.4,0.3464415395787945
30.5,0.341730399721617
30.5,0.341730399721617
30.6,0.3380009758533043
30.6,0.3380009758533043
30.7,0.3331839294359719
30.7,0.3331839294359719
30.8,0.3199539306463326
30.8,0.3199539306463326
30.9,0.31420925623335755
30.9,0.31420925623335755
31.0,0.30612215565238443
31.0,0.30612215565238443
31.1,0.2975361595255386
31.1,0.2975361595255386
31.2,0.2916861459089809
31.2,0.2916861459089809
31.3,0.2873905001815541
31.3,0.2873905001815541
31.4,0.2816965096223675
31.4,0.2816965096223675
31.5,0.27028034979423865
31.5,0.27028034979423865
31.6,0.2683367752965383
31.6,0.2683367752965383
31.7,0.26531068445896877
31.7,0.26531068445896877
31.8,0.2848616028201404
31.8,0.2848616028201404
31.9,0.28215890522875814
31.9,0.28215890522875814
32.0,0.2810389433551198
32.0,0.2810389433551198
32.1,0.28204127329944323
32.1,0.28204127329944323
32.2,0.2855072545993706
32.2,0.2855072545993706
32.3,0.29189720255386103
32.3,0.29189720255386103
32.4,0.2971921523238925
32.4,0.2971921523238925
32.5,0.31031548807794723
32.5,0.31031548807794723
32.6,0.3149279078915517
32.6,0.3149279078915517
32.7,0.31860191993464054
32.7,0.31860191993464054
32.8,0.35653311092955703
32.8,0.35653311092955703
32.9,0.3388917256717502
32.9,0.3388917256717502
33.0,0.33901313997821353
33.0,0.33901313997821353
33.1,0.34069478485838783
33.1,0.34069478485838783
33.2,0.34062651295085933
33.2,0.34062651295085933
33.3,0.33900311667877026
33.3,0.33900311667877026
33.4,0.3356339642338417
33.4,0.3356339642338417
33.5,0.33138313967562333
33.5,0.33138313967562333
33.6,0.32519952039457756
33.6,0.32519952039457756
33.7,0.3227805010893246
33.7,0.3227805010893246
33.8,0.34072901537158073
33.8,0.34072901537158073
33.9,0.33379572893972403
33.9,0.33379572893972403
34.0,0.32275478092471555
34.0,0.32275478092471555
34.1,0.31652747518760593
34.1,0.31652747518760593
34.2,0.30765742253691597
34.2,0.30765742253691597
34.3,0.30332887012829823
34.3,0.30332887012829823
34.4,0.29723886468167515
34.4,0.29723886468167515
34.5,0.29791458635923507
34.5,0.29791458635923507
34.6,0.29775024207213746
34.6,0.29775024207213746
34.7,0.2991406439118857
34.7,0.2991406439118857
34.8,0.2746673399297991
34.8,0.2746673399297991
34.9,0.28054742344468653
34.9,0.28054742344468653
35.0,0.2806423611111111
35.0,0.2806423611111111
35.1,0.2822663247397725
35.1,0.2822663247397725
35.2,0.28681312030985234
35.2,0.28681312030985234
35.3,0.29101269365771
35.3,0.29101269365771
35.4,0.2979420085935609
35.4,0.2979420085935609
35.5,0.30507651748971193
35.5,0.30507651748971193
35.6,0.3155894456548051
35.6,0.3155894456548051
35.7,0.32234836450012105
35.7,0.32234836450012105
35.8,0.36282887769305255
35.8,0.36282887769305255
35.9,0.3625815102275478
35.9,0.3625815102275478
36.0,0.3632163822319051
36.0,0.3632163822319051
36.1,0.3763546583756959
36.1,0.3763546583756959
36.2,0.37430839233841684
36.2,0.37430839233841684
36.3,0.3688825723190511
36.3,0.3688825723190511
36.4,0.3613667998063423
36.4,0.3613667998063423
36.5,0.3511492752965384
36.5,0.3511492752965384
36.6,0.34139603758169934
36.6,0.34139603758169934
36.7,0.33156734144274996
36.7,0.33156734144274996
36.8,0.3491888692205277
36.8,0.3491888692205277
36.9,0.3174010151900266
36.9,0.3174010151900266
37.0,0.3017043391430646
37.0,0.3017043391430646
37.1,0.2888938059791818
37.1,0.2888938059791818
37.2,0.2779260469619947
37.2,0.2779260469619947
37.3,0.27568725792786253
37.3,0.27568725792786253
37.4,0.27314739167271845
37.4,0.27314739167271845
37.5,0.27397440843621396
37.5,0.27397440843621396
37.6,0.27539904078915517
37.6,0.27539904078915517
37.7,0.2774678119704672
37.7,0.2774678119704672
37.8,0.29420142671266036
37.8,0.29420142671266036
37.9,0.2957537142943597
37.9,0.2957537142943597
38.0,0.29679311153473736
38.0,0.29679311153473736
38.1,0.2992696229726458
38.1,0.2992696229726458
38.2,0.3043453839869281
38.2,0.3043453839869281
38.3,0.3109331502662794
38.3,0.3109331502662794
38.4,0.3157278806584362
38.4,0.3157278806584362
38.5,0.33160403050108933
38.5,0.33160403050108933
38.6,0.3325291999515856
38.6,0.3325291999515856
38.7,0.338087403171145
38.7,0.338087403171145
38.8,0.3588225838174776
38.8,0.3588225838174776
38.9,0.3601581411885742
38.9,0.3601581411885742
39.0,0.35924091473008957
39.0,0.35924091473008957
39.1,0.35803490377632535
39.1,0.35803490377632535
39.2,0.35240370067780197
39.2,0.35240370067780197
39.3,0.34944247760832725
39.3,0.34944247760832725
39.4,0.34306633533042846
39.4,0.34306633533042846
39.5,0.33631327916969256
39.5,0.33631327916969256
39.6,0.3276476640038732
39.6,0.3276476640038732
39.7,0.3211510530137981
39.7,0.3211510530137981
39.8,0.3074631974703462
39.8,0.3074631974703462
39.9,0.3000279895908981
39.9,0.3000279895908981
40.0,0.2925899449285887
40.0,0.2925899449285887
40.1,0.2839748244977003
40.1,0.2839748244977003
40.2,0.2796534586056645
40.2,0.2796534586056645
40.3,0.2741440480513193
40.3,0.2741440480513193
40.4,0.2728330761316873
40.4,0.2728330761316873
40.5,0.2727084468046478
40.5,0.2727084468046478
40.6,0.2683882156257565
40.6,0.2683882156257565
40.7,0.2691794889251997
40.7,0.2691794889251997
40.8,0.2973209422657952
40.8,0.2973209422657952
40.9,0.3059918527596224
40.9,0.3059918527596224
41.0,0.30566316418542727
41.0,0.30566316418542727
41.1,0.30967759017187124
41.1,0.30967759017187124
41.2,0.3122446895424837
41.2,0.3122446895424837
41.3,0.3031834377269426
41.3,0.3031834377269426
41.4,0.3010755189421448
41.4,0.3010755189421448
41.5,0.30298788882837085
41.5,0.30298788882837085
41.6,0.30715663580246916
41.6,0.30715663580246916
41.7,0.3131651310215444
41.7,0.3131651310215444
41.8,0.3345162717864924
41.8,0.3345162717864924
41.9,0.3350117631929315
41.9,0.3350117631929315
42.0,0.33836786643669814
42.0,0.33836786643669814
42.1,0.3495601095376422
42.1,0.3495601095376422
42.2,0.35170452826192206
42.2,0.35170452826192206
42.3,0.352394244734931
42.3,0.352394244734931
42.4,0.35107230392156863
42.4,0.35107230392156863
42.5,0.3491932189542484
42.5,0.3491932189542484
42.6,0.34338689179375453
42.6,0.34338689179375453
42.7,0.340024547627693
42.7,0.340024547627693
42.8,0.35063959997579275
42.8,0.35063959997579275
42.9,0.3472630718954249
42.9,0.3472630718954249
43.0,0.33924405410312275
43.0,0.33924405410312275
43.1,0.33317749939481967
43.1,0.33317749939481967
43.2,0.32780822591382236
43.2,0.32780822591382236
43.3,0.3237533284918906
43.3,0.3237533284918906
43.4,0.32110112563543936
43.4,0.32110112563543936
43.5,0.32160002118131203
43.5,0.32160002118131203
43.6,0.3100214082546599
43.6,0.3100214082546599
43.7,0.3061040002420721
43.7,0.3061040002420721
43.8,0.29261547597434034
43.8,0.29261547597434034
43.9,0.2919652853425321
43.9,0.2919652853425321
44.0,0.29284033829581213
44.0,0.29284033829581213
44.1,0.29655236322924233
44.1,0.29655236322924233
44.2,0.3022418149358509
44.2,0.3022418149358509
44.3,0.3089891975308642
44.3,0.3089891975308642
44.4,0.31922714687726944
44.4,0.31922714687726944
44.5,0.33253468439845074
44.5,0.33253468439845074
44.6,0.341346299322198
44.6,0.341346299322198
44.7,0.3503260409101912
44.7,0.3503260409101912
44.8,0.38154899691358024
44.8,0.38154899691358024
44.9,0.3808647648874364
44.9,0.3808647648874364
45.0,0.40317341442749943
45.0,0.40317341442749943
45.1,0.39349714808763014
45.1,0.39349714808763014
45.2,0.38867234779714355
45.2,0.38867234779714355
45.3,0.38381161492374727
45.3,0.38381161492374727
45.4,0.37703889040183974
45.4,0.37703889040183974
45.5,0.3707317765068991
45.5,0.3707317765068991
45.6,0.36068143306705397
45.6,0.36068143306705397
45.7,0.34399188301863953
45.7,0.34399188301863953
45.8,0.32383238017429194
45.8,0.32383238017429194
45.9,0.3168741300532559
45.9,0.3168741300532559
46.0,0.30786829006293875
46.0,0.30786829006293875
46.1,0.2987175850278383
46.1,0.2987175850278383
46.2,0.2910803982086662
46.2,0.2910803982086662
46.3,0.2886844514040184
46.3,0.2886844514040184
46.4,0.2881017762043089
46.4,0.2881017762043089
46.5,0.28985415153715804
46.5,0.28985415153715804
46.6,0.29083662400145244
46.6,0.29083662400145244
46.7,0.2945660478697652
46.7,0.2945660478697652
46.8,0.3204386422778988
46.8,0.3204386422778988
46.9,0.3364857555676592
46.9,0.3364857555676592
47.0,0.3370287158073106
47.0,0.3370287158073106
47.1,0.33993055555555557
47.1,0.33993055555555557
47.2,0.34403065238441055
47.2,0.34403065238441055
47.3,0.34851749727668846
47.3,0.34851749727668846
47.4,0.3535367117526023
47.4,0.3535367117526023
47.5,0.3605583166908739
47.5,0.3605583166908739
47.6,0.36420623033163885
47.6,0.36420623033163885
47.7,0.36913126361655774
47.7,0.36913126361655774
47.8,0.39432700163398693
47.8,0.39432700163398693
47.9,0.39355709876543216
47.9,0.39355709876543216
48.0,0.3821445321955943
48.0,0.3821445321955943
48.1,0.3846618933067054
48.1,0.3846618933067054
48.2,0.3772885272936335
48.2,0.3772885272936335
48.3,0.3708573514282256
48.3,0.3708573514282256
48.4,0.3617367162914548
48.4,0.3617367162914548
48.5,0.35370408194141856
48.5,0.35370408194141856
48.6,0.34489568203824744
48.6,0.34489568203824744
48.7,0.3351969105543452
48.7,0.3351969105543452
48.8,0.32104911794964897
48.8,0.32104911794964897
48.9,0.31339699074074073
48.9,0.31339699074074073
49.0,0.3106379357298475
49.0,0.3106379357298475
49.1,0.3069650583999032
49.1,0.3069650583999032
49.2,0.30629009319777295
49.2,0.30629009319777295
49.3,0.30276794359719195
49.3,0.30276794359719195
49.4,0.3023061153473735
49.4,0.3023061153473735
49.5,0.3026436925078673
49.5,0.3026436925078673
49.6,0.30752693052529656
49.6,0.30752693052529656
49.7,0.3111251059065602
49.7,0.3111251059065602
49.8,0.3519738335148874
49.8,0.3519738335148874
49.9,0.35160278231663034
49.9,0.35160278231663034
50.0,0.35387504538852577
50.0,0.35387504538852577
50.1,0.35771302348099737
50.1,0.35771302348099737
50.2,0.3428571698741225
50.2,0.3428571698741225
50.3,0.3443544238683128
50.3,0.3443544238683128
50.4,0.348749924352457
50.4,0.348749924352457
50.5,0.3600221647300896
50.5,0.3600221647300896
50.6,0.36415100762527236
50.6,0.36415100762527236
50.7,0.3669456169813604
50.7,0.3669456169813604
50.8,0.38328321683611716
50.8,0.38328321683611716
50.9,0.3810504796054224
50.9,0.3810504796054224
51.0,0.37817984446865166
51.0,0.37817984446865166
51.1,0.3728432885499879
51.1,0.3728432885499879
51.2,0.3673573287339627
51.2,0.3673573287339627
51.3,0.3608266763495522
51.3,0.3608266763495522
51.4,0.3527382519365771
51.4,0.3527382519365771
51.5,0.34467781711450013
51.5,0.34467781711450013
51.6,0.3384654517671266
51.6,0.3384654517671266
51.7,0.3384578870128298
51.7,0.3384578870128298
51.8,0.3518047612563544
51.8,0.3518047612563544
51.9,0.3473355044178165
51.9,0.3473355044178165
52.0,0.3408799322198015
52.0,0.3408799322198015
52.1,0.3389223629266522
52.1,0.3389223629266522
52.2,0.3344147149600581
52.2,0.3344147149600581
52.3,0.33635431796175264
52.3,0.33635431796175264
52.4,0.3245232313604454
52.4,0.3245232313604454
52.5,0.32233966503267975
52.5,0.32233966503267975
52.6,0.3226405531348342
52.6,0.3226405531348342
52.7,0.3256454626603728
52.7,0.3256454626603728
52.8,0.327975785221496
52.8,0.327975785221496
52.9,0.34075927438876785
52.9,0.34075927438876785
53.0,0.3424687197409828
53.0,0.3424687197409828
53.1,0.34671651839748246
53.1,0.34671651839748246
53.2,0.35383551954732506
53.2,0.35383551954732506
53.3,0.3597541833091261
53.3,0.3597541833091261
53.4,0.36810529381505686
53.4,0.36810529381505686
53.5,0.3772344393004115
53.5,0.3772344393004115
53.6,0.3783284918905834
53.6,0.3783284918905834
53.7,0.3784304269547325
53.7,0.3784304269547325
53.8,0.40818449679254415
53.8,0.40818449679254415
53.9,0.4040151824618737
53.9,0.4040151824618737
54.0,0.3974115301984991
54.0,0.3974115301984991
54.1,0.400267792302106
54.1,0.400267792302106
